"trial_type","trial_index","time_elapsed","internal_node_id","success","rt","stimulus","button_pressed","responses","training_vector","training_matrixRow","key_press"
"vsl-grid-scene-snap","105","564325","0.0-5.0-2.0-47.0","","","[[""img/obj4.png"",""img/obj8.png"",""img/obj1.png""],[""img/obj7.png"",""img/obj3.png"",0],[""img/obj10.png"",0,0]]","","","1,2,1,2,1,3,1,1,6","40",""
"vsl-grid-attention-check","106","570322","0.0-5.0-3.0-0.0-0.0","","null","[[0,""img/square.png"",0],[""img/square.png"",""img/attention.png"",""img/square.png""],[""img/square.png"",0,""img/square.png""]]","","","","","null"
"vsl-grid-attention-check","107","574321","0.0-5.0-3.0-0.1-0.1","","null","[[0,""img/square.png"",0],[0,""img/attention.png"",""img/square.png""],[""img/square.png"",""img/square.png"",""img/square.png""]]","","","","","null"
"vsl-grid-attention-check","108","578320","0.0-5.0-3.0-0.2-0.2","","null","[[""img/square.png"",0,""img/square.png""],[0,""img/attention.png"",""img/square.png""],[""img/square.png"",""img/square.png"",0]]","","","","","null"
"vsl-grid-attention-check","109","581334","0.0-5.0-3.0-0.3-0.3","","null","[[""img/square.png"",0,""img/square.png""],[0,""img/attention.png"",""img/square.png""],[""img/square.png"",""img/square.png"",0]]","","","","","null"
"vsl-grid-attention-check","110","585333","0.0-5.0-3.0-0.4-0.4","","null","[[""img/square.png"",0,0],[""img/square.png"",""img/attention.png"",0],[""img/square.png"",""img/square.png"",""img/square.png""]]","","","","","null"
"vsl-grid-attention-check","111","589323","0.0-5.0-3.0-0.5-0.5","","null","[[""img/square.png"",0,0],[0,""img/attention.png"",""img/square.png""],[""img/square.png"",""img/square.png"",""img/square.png""]]","","","","","null"
"vsl-grid-attention-check","112","593322","0.0-5.0-3.0-0.6-0.6","","null","[[""img/square.png"",0,""img/square.png""],[""img/square.png"",""img/attention.png"",""img/square.png""],[""img/square.png"",0,0]]","","","","","null"
"vsl-grid-attention-check","113","597320","0.0-5.0-3.0-0.7-0.7","","null","[[0,0,""img/square.png""],[""img/square.png"",""img/attention.png"",0],[""img/square.png"",""img/square.png"",""img/square.png""]]","","","","","null"
"vsl-grid-attention-check","114","601335","0.0-5.0-3.0-0.8-0.8","","null","[[""img/square.png"",""img/square.png"",0],[0,""img/attention.png"",0],[""img/square.png"",""img/square.png"",""img/square.png""]]","","","","","null"
"vsl-grid-attention-check","115","605323","0.0-5.0-3.0-0.9-0.9","","null","[[""img/square.png"",0,""img/square.png""],[0,""img/attention.png"",""img/square.png""],[""img/square.png"",""img/square.png"",0]]","","","","","null"
"vsl-grid-attention-check","116","609321","0.0-5.0-3.0-0.10-0.10","","null","[[""img/square.png"",""img/square.png"",""img/square.png""],[""img/square.png"",""img/attention.png"",0],[0,0,""img/square.png""]]","","","","","null"
"vsl-grid-attention-check","117","613320","0.0-5.0-3.0-0.11-0.11","","null","[[0,""img/square.png"",""img/square.png""],[0,""img/attention.png"",0],[""img/square.png"",""img/square.png"",""img/square.png""]]","","","","","null"
"vsl-grid-attention-check","118","617318","0.0-5.0-3.0-0.12-0.12","","null","[[0,""img/square.png"",0],[""img/square.png"",""img/attention.png"",""img/square.png""],[""img/square.png"",0,""img/square.png""]]","","","","","null"
"vsl-grid-attention-check","119","621319","0.0-5.0-3.0-0.13-0.13","","null","[[""img/square.png"",""img/square.png"",0],[""img/square.png"",""img/attention.png"",0],[""img/square.png"",""img/square.png"",0]]","","","","","null"
"vsl-grid-attention-check","120","624332","0.0-5.0-3.0-0.14-0.14","","null","[[""img/square.png"",""img/square.png"",""img/square.png""],[0,""img/attention.png"",0],[""img/square.png"",""img/square.png"",0]]","","","","","null"
"vsl-grid-attention-check","121","628330","0.0-5.0-3.0-0.15-0.15","","null","[[0,""img/square.png"",""img/square.png""],[""img/square.png"",""img/attention.png"",0],[""img/square.png"",""img/square.png"",0]]","","","","","null"
"vsl-grid-attention-check","122","632330","0.0-5.0-3.0-0.16-0.16","","null","[[0,0,""img/square.png""],[0,""img/attention.png"",""img/square.png""],[""img/square.png"",""img/square.png"",""img/square.png""]]","","","","","null"
"vsl-grid-attention-check","123","636328","0.0-5.0-3.0-0.17-0.17","","null","[[""img/square.png"",""img/square.png"",0],[""img/square.png"",""img/attention.png"",""img/square.png""],[""img/square.png"",0,0]]","","","","","null"
"vsl-grid-attention-check","124","640326","0.0-5.0-3.0-0.18-0.18","","null","[[""img/square.png"",0,""img/square.png""],[0,""img/attention.png"",""img/square.png""],[0,""img/square.png"",""img/square.png""]]","","","","","null"
"vsl-grid-attention-check","125","644324","0.0-5.0-3.0-0.19-0.19","","null","[[0,""img/square.png"",0],[""img/square.png"",""img/attention.png"",""img/square.png""],[""img/square.png"",0,""img/square.png""]]","","","","","null"
"vsl-grid-attention-check","126","648323","0.0-5.0-3.0-0.20-0.20","","null","[[""img/square.png"",""img/square.png"",0],[""img/square.png"",""img/attention.png"",""img/square.png""],[""img/square.png"",0,0]]","","","","","null"
"vsl-grid-attention-check","127","652322","0.0-5.0-3.0-0.21-0.21","","null","[[0,""img/square.png"",""img/square.png""],[""img/square.png"",""img/attention.png"",0],[0,""img/square.png"",""img/square.png""]]","","","","","null"
"vsl-grid-attention-check","128","656321","0.0-5.0-3.0-0.22-0.22","","null","[[""img/square.png"",""img/square.png"",0],[""img/square.png"",""img/attention.png"",0],[0,""img/square.png"",""img/square.png""]]","","","","","null"
"vsl-grid-attention-check","129","660320","0.0-5.0-3.0-0.23-0.23","","null","[[0,""img/square.png"",""img/square.png""],[""img/square.png"",""img/attention.png"",0],[0,""img/square.png"",""img/square.png""]]","","","","","null"
"vsl-grid-attention-check","130","664319","0.0-5.0-3.0-0.24-0.24","","null","[[""img/square.png"",0,""img/square.png""],[""img/square.png"",""img/attention.png"",""img/square.png""],[""img/square.png"",0,0]]","","","","","null"
"vsl-grid-attention-check","131","667333","0.0-5.0-3.0-0.25-0.25","","null","[[""img/square.png"",""img/square.png"",0],[""img/square.png"",""img/attention.png"",0],[""img/square.png"",0,""img/square.png""]]","","","","","null"
"vsl-grid-attention-check","132","671333","0.0-5.0-3.0-0.26-0.26","","null","[[""img/square.png"",0,""img/square.png""],[0,""img/attention.png"",""img/square.png""],[""img/square.png"",""img/square.png"",0]]","","","","","null"
"vsl-grid-attention-check","133","675332","0.0-5.0-3.0-0.27-0.27","","null","[[0,""img/square.png"",0],[""img/square.png"",""img/attention.png"",0],[""img/square.png"",""img/square.png"",""img/square.png""]]","","","","","null"
"vsl-grid-attention-check","134","679330","0.0-5.0-3.0-0.28-0.28","","null","[[""img/square.png"",0,""img/square.png""],[0,""img/attention.png"",""img/square.png""],[""img/square.png"",""img/square.png"",0]]","","","","","null"
"vsl-grid-attention-check","135","683329","0.0-5.0-3.0-0.29-0.29","","null","[[""img/square.png"",""img/square.png"",""img/square.png""],[0,""img/attention.png"",0],[""img/square.png"",""img/square.png"",0]]","","","","","null"
"vsl-grid-attention-check","136","687328","0.0-5.0-3.0-0.30-0.30","","null","[[""img/square.png"",""img/square.png"",0],[0,""img/attention.png"",""img/square.png""],[""img/square.png"",""img/square.png"",0]]","","","","","null"
"vsl-grid-attention-check","137","691326","0.0-5.0-3.0-0.31-0.31","","null","[[0,0,""img/square.png""],[""img/square.png"",""img/attention.png"",""img/square.png""],[""img/square.png"",0,""img/square.png""]]","","","","","null"
"vsl-grid-attention-check","138","695325","0.0-5.0-3.0-0.32-0.32","","null","[[""img/square.png"",""img/square.png"",""img/square.png""],[0,""img/attention.png"",""img/square.png""],[""img/square.png"",0,0]]","","","","","null"
"vsl-grid-attention-check","139","699324","0.0-5.0-3.0-0.33-0.33","","null","[[0,""img/square.png"",0],[""img/square.png"",""img/attention.png"",""img/square.png""],[""img/square.png"",0,""img/square.png""]]","","","","","null"
"vsl-grid-attention-check","140","702334","0.0-5.0-3.0-0.34-0.34","","null","[[""img/square.png"",0,""img/square.png""],[""img/square.png"",""img/attention.png"",""img/square.png""],[0,""img/square.png"",0]]","","","","","null"
"vsl-grid-attention-check","141","706333","0.0-5.0-3.0-0.35-0.35","","null","[[0,""img/square.png"",0],[""img/square.png"",""img/attention.png"",""img/square.png""],[0,""img/square.png"",""img/square.png""]]","","","","","null"
"vsl-grid-attention-check","142","710331","0.0-5.0-3.0-0.36-0.36","","null","[[0,""img/square.png"",0],[0,""img/attention.png"",""img/square.png""],[""img/square.png"",""img/square.png"",""img/square.png""]]","","","","","null"
"vsl-grid-attention-check","143","714330","0.0-5.0-3.0-0.37-0.37","","null","[[0,""img/square.png"",0],[""img/square.png"",""img/attention.png"",""img/square.png""],[""img/square.png"",0,""img/square.png""]]","","","","","null"
"vsl-grid-attention-check","144","718329","0.0-5.0-3.0-0.38-0.38","","null","[[""img/square.png"",""img/square.png"",""img/square.png""],[0,""img/attention.png"",""img/square.png""],[0,0,""img/square.png""]]","","","","","null"
"vsl-grid-attention-check","145","722469","0.0-5.0-3.0-0.39-0.39","","null","[[0,""img/square.png"",""img/square.png""],[0,""img/attention.png"",""img/square.png""],[""img/square.png"",""img/square.png"",0]]","","","","","null"
"vsl-grid-attention-check","146","726324","0.0-5.0-3.0-0.40-0.40","","null","[[""img/square.png"",""img/square.png"",""img/square.png""],[""img/square.png"",""img/attention.png"",""img/square.png""],[0,0,0]]","","","","","null"
"vsl-grid-attention-check","147","730322","0.0-5.0-3.0-0.41-0.41","","null","[[""img/square.png"",0,""img/square.png""],[0,""img/attention.png"",""img/square.png""],[""img/square.png"",0,""img/square.png""]]","","","","","null"
"vsl-grid-attention-check","148","734325","0.0-5.0-3.0-0.42-0.42","","null","[[""img/square.png"",""img/square.png"",0],[""img/square.png"",""img/attention.png"",0],[0,""img/square.png"",""img/square.png""]]","","","","","null"
"vsl-grid-attention-check","149","738324","0.0-5.0-3.0-0.43-0.43","","null","[[0,""img/square.png"",0],[""img/square.png"",""img/attention.png"",""img/square.png""],[0,""img/square.png"",""img/square.png""]]","","","","","null"
"vsl-grid-attention-check","150","742322","0.0-5.0-3.0-0.44-0.44","","null","[[""img/square.png"",0,""img/square.png""],[""img/square.png"",""img/attention.png"",""img/square.png""],[""img/square.png"",0,0]]","","","","","null"
"vsl-grid-attention-check","151","745337","0.0-5.0-3.0-0.45-0.45","","null","[[0,""img/square.png"",0],[0,""img/attention.png"",""img/square.png""],[""img/square.png"",""img/square.png"",""img/square.png""]]","","","","","null"
"vsl-grid-attention-check","152","749336","0.0-5.0-3.0-0.46-0.46","","null","[[0,0,0],[""img/square.png"",""img/attention.png"",""img/square.png""],[""img/square.png"",""img/square.png"",""img/square.png""]]","","","","","null"
"vsl-grid-attention-check","153","753330","0.0-5.0-3.0-0.47-0.47","","null","[[""img/square.png"",""img/square.png"",0],[0,""img/attention.png"",""img/square.png""],[0,""img/square.png"",""img/square.png""]]","","","","","null"
"vsl-grid-attention-check","154","757329","0.0-5.0-3.0-0.48-0.48","","null","[[""img/square.png"",""img/square.png"",""img/square.png""],[""img/square.png"",""img/attention.png"",0],[0,""img/square.png"",0]]","","","","","null"
"vsl-grid-attention-check","155","761341","0.0-5.0-3.0-0.49-0.49","","null","[[0,""img/square.png"",""img/square.png""],[0,""img/attention.png"",""img/square.png""],[""img/square.png"",""img/square.png"",0]]","","","","","null"
"vsl-grid-attention-check","156","765350","0.0-5.0-3.0-0.50-0.50","","null","[[""img/square.png"",0,0],[""img/square.png"",""img/attention.png"",""img/square.png""],[""img/square.png"",""img/square.png"",0]]","","","","","null"
"vsl-grid-attention-check","157","769328","0.0-5.0-3.0-0.51-0.51","","null","[[""img/square.png"",0,""img/square.png""],[""img/square.png"",""img/attention.png"",""img/square.png""],[0,""img/square.png"",0]]","","","","","null"
"vsl-grid-attention-check","158","773335","0.0-5.0-3.0-0.52-0.52","","null","[[0,""img/square.png"",""img/square.png""],[0,""img/attention.png"",0],[""img/square.png"",""img/square.png"",""img/square.png""]]","","","","","null"
